date_time,location,hour,dayofweek,is_weekend,temp_C,humidity_pct,rain_mm,rain_flag,outage_prob_model,power_status,duration_off_hours
2025-07-08 11:00:00,Nsukka,11,1,0,27.27,48.8,1.03,1,0.713,0,1
2025-07-08 12:00:00,Enugu,12,1,0,26.34,57.8,0.0,0,0.364,1,0
2025-07-08 13:00:00,Lagos,13,1,0,27.88,68.3,0.0,0,0.446,0,1
2025-07-08 14:00:00,Nsukka,14,1,0,23.47,72.6,0.0,0,0.602,0,1
2025-07-08 15:00:00,Enugu,15,1,0,22.38,74.9,0.0,0,0.373,1,0
2025-07-08 16:00:00,Lagos,16,1,0,22.05,71.8,0.27,1,0.543,0,5
2025-07-08 17:00:00,Nsukka,17,1,0,19.37,78.4,0.0,0,0.653,1,0
2025-07-08 18:00:00,Enugu,18,1,0,24.89,80.3,0.0,0,0.476,1,0
2025-07-08 19:00:00,Lagos,19,1,0,23.92,83.0,0.0,0,0.559,0,2
2025-07-08 20:00:00,Nsukka,20,1,0,19.31,65.6,0.0,0,0.746,1,0
2025-07-08 21:00:00,Enugu,21,1,0,23.35,73.3,0.0,0,0.515,0,1
2025-07-08 22:00:00,Lagos,22,1,0,25.89,63.7,0.0,0,0.575,0,1
2025-07-08 23:00:00,Nsukka,23,1,0,23.65,54.7,0.0,0,0.696,0,3
2025-07-09 00:00:00,Enugu,0,2,0,25.17,61.9,2.34,1,0.595,0,1
2025-07-09 01:00:00,Lagos,1,2,0,28.63,60.8,0.0,0,0.424,0,1
2025-07-09 02:00:00,Nsukka,2,2,0,31.91,53.0,0.0,0,0.563,1,0
2025-07-09 03:00:00,Enugu,3,2,0,31.99,51.4,0.0,0,0.36,0,2
2025-07-09 04:00:00,Lagos,4,2,0,35.01,56.0,0.0,0,0.384,0,1
2025-07-09 05:00:00,Nsukka,5,2,0,30.62,40.3,0.0,0,0.591,1,0
2025-07-09 06:00:00,Enugu,6,2,0,34.29,48.8,0.0,0,0.303,1,0
2025-07-09 07:00:00,Lagos,7,2,0,34.63,37.9,0.0,0,0.358,1,0
2025-07-09 08:00:00,Nsukka,8,2,0,33.15,57.1,4.05,1,0.808,1,0
2025-07-09 09:00:00,Enugu,9,2,0,31.72,50.9,3.52,1,0.527,1,0
2025-07-09 10:00:00,Lagos,10,2,0,32.07,54.1,0.0,0,0.409,1,0
2025-07-09 11:00:00,Nsukka,11,2,0,27.7,46.0,0.0,0,0.567,0,1
2025-07-09 12:00:00,Enugu,12,2,0,27.61,59.9,3.26,1,0.58,1,0
2025-07-09 13:00:00,Lagos,13,2,0,24.12,63.6,0.0,0,0.393,1,0
2025-07-09 14:00:00,Nsukka,14,2,0,23.17,77.1,0.0,0,0.615,1,0
2025-07-09 15:00:00,Enugu,15,2,0,22.1,79.7,1.81,1,0.618,1,0
2025-07-09 16:00:00,Lagos,16,2,0,22.73,69.9,0.0,0,0.445,0,6
2025-07-09 17:00:00,Nsukka,17,2,0,21.87,72.9,0.0,0,0.65,0,1
2025-07-09 18:00:00,Enugu,18,2,0,20.2,76.9,0.3,1,0.637,1,0
2025-07-09 19:00:00,Lagos,19,2,0,21.09,73.2,0.0,0,0.449,1,0
2025-07-09 20:00:00,Nsukka,20,2,0,20.04,68.8,2.7,1,0.922,0,5
2025-07-09 21:00:00,Enugu,21,2,0,24.17,61.8,0.0,0,0.504,1,0
2025-07-09 22:00:00,Lagos,22,2,0,23.41,67.5,0.0,0,0.578,1,0
2025-07-09 23:00:00,Nsukka,23,2,0,24.48,58.5,0.0,0,0.759,0,1
2025-07-10 00:00:00,Enugu,0,3,0,28.11,66.8,0.0,0,0.431,1,0
2025-07-10 01:00:00,Lagos,1,3,0,29.24,50.1,0.0,0,0.34,0,2
2025-07-10 02:00:00,Nsukka,2,3,0,29.86,49.4,0.0,0,0.605,0,1
2025-07-10 03:00:00,Enugu,3,3,0,29.43,51.0,0.0,0,0.451,0,2
2025-07-10 04:00:00,Lagos,4,3,0,32.49,46.6,0.02,1,0.58,0,1
2025-07-10 05:00:00,Nsukka,5,3,0,31.73,51.3,0.0,0,0.52,0,2
2025-07-10 06:00:00,Enugu,6,3,0,33.19,44.0,0.0,0,0.488,0,1
2025-07-10 07:00:00,Lagos,7,3,0,34.48,36.2,0.0,0,0.431,0,1
2025-07-10 08:00:00,Nsukka,8,3,0,31.0,41.7,0.0,0,0.551,1,0
2025-07-10 09:00:00,Enugu,9,3,0,32.21,56.8,0.0,0,0.446,0,4
2025-07-10 10:00:00,Lagos,10,3,0,31.57,50.6,0.66,1,0.536,0,1
2025-07-10 11:00:00,Nsukka,11,3,0,26.37,59.5,0.0,0,0.601,1,0
2025-07-10 12:00:00,Enugu,12,3,0,27.97,64.0,0.0,0,0.365,1,0
2025-07-10 13:00:00,Lagos,13,3,0,25.58,62.6,0.0,0,0.39,1,0
2025-07-10 14:00:00,Nsukka,14,3,0,23.94,69.3,1.37,1,0.816,1,0
2025-07-10 15:00:00,Enugu,15,3,0,22.17,59.5,5.5,1,0.584,0,1
2025-07-10 16:00:00,Lagos,16,3,0,21.33,73.8,0.0,0,0.42,1,0
2025-07-10 17:00:00,Nsukka,17,3,0,18.36,71.4,0.0,0,0.58,0,1
2025-07-10 18:00:00,Enugu,18,3,0,21.97,70.1,0.31,1,0.66,0,1
2025-07-10 19:00:00,Lagos,19,3,0,20.51,76.8,1.08,1,0.698,1,0
2025-07-10 20:00:00,Nsukka,20,3,0,21.54,72.8,0.0,0,0.738,0,1
2025-07-10 21:00:00,Enugu,21,3,0,20.11,73.4,0.0,0,0.527,0,1
2025-07-10 22:00:00,Lagos,22,3,0,23.56,67.2,0.0,0,0.606,1,0
2025-07-10 23:00:00,Nsukka,23,3,0,24.85,58.9,0.0,0,0.712,1,0
2025-07-11 00:00:00,Enugu,0,4,0,26.24,59.1,0.0,0,0.412,1,0
2025-07-11 01:00:00,Lagos,1,4,0,28.86,49.4,0.0,0,0.421,1,0
2025-07-11 02:00:00,Nsukka,2,4,0,29.54,45.9,0.2,1,0.847,1,0
2025-07-11 03:00:00,Enugu,3,4,0,31.09,50.4,0.0,0,0.383,0,1
2025-07-11 04:00:00,Lagos,4,4,0,34.55,46.6,0.0,0,0.376,0,1
2025-07-11 05:00:00,Nsukka,5,4,0,32.26,48.0,0.0,0,0.547,1,0
2025-07-11 06:00:00,Enugu,6,4,0,33.19,42.2,2.0,1,0.53,0,1
2025-07-11 07:00:00,Lagos,7,4,0,34.92,47.5,0.0,0,0.416,0,6
2025-07-11 08:00:00,Nsukka,8,4,0,31.54,45.3,0.0,0,0.667,0,5
2025-07-11 09:00:00,Enugu,9,4,0,31.14,43.1,0.0,0,0.405,0,3
2025-07-11 10:00:00,Lagos,10,4,0,32.11,49.0,0.0,0,0.473,0,1
2025-07-11 11:00:00,Nsukka,11,4,0,27.42,55.6,0.0,0,0.624,0,1
2025-07-11 12:00:00,Enugu,12,4,0,27.8,51.6,0.06,1,0.6,0,3
2025-07-11 13:00:00,Lagos,13,4,0,24.32,67.3,0.0,0,0.3,1,0
2025-07-11 14:00:00,Nsukka,14,4,0,19.67,72.2,0.0,0,0.483,0,1
2025-07-11 15:00:00,Enugu,15,4,0,23.19,73.5,0.0,0,0.307,1,0
2025-07-11 16:00:00,Lagos,16,4,0,24.9,78.6,0.0,0,0.324,1,0
2025-07-11 17:00:00,Nsukka,17,4,0,18.29,74.7,0.0,0,0.528,1,0
2025-07-11 18:00:00,Enugu,18,4,0,21.72,72.3,0.94,1,0.683,0,1
2025-07-11 19:00:00,Lagos,19,4,0,22.66,75.7,0.0,0,0.534,0,3
2025-07-11 20:00:00,Nsukka,20,4,0,21.18,72.1,0.0,0,0.746,0,1
2025-07-11 21:00:00,Enugu,21,4,0,22.79,69.1,4.1,1,0.618,0,1
2025-07-11 22:00:00,Lagos,22,4,0,26.02,64.8,0.0,0,0.501,0,6
2025-07-11 23:00:00,Nsukka,23,4,0,22.37,71.5,0.0,0,0.75,0,1
2025-07-12 00:00:00,Enugu,0,5,1,26.58,58.7,0.0,0,0.483,1,0
2025-07-12 01:00:00,Lagos,1,5,1,29.85,54.1,1.09,1,0.616,0,1
2025-07-12 02:00:00,Nsukka,2,5,1,29.02,47.5,0.0,0,0.701,0,5
2025-07-12 03:00:00,Enugu,3,5,1,30.29,53.7,0.38,1,0.759,0,1
2025-07-12 04:00:00,Lagos,4,5,1,33.19,44.7,0.0,0,0.474,1,0
2025-07-12 05:00:00,Nsukka,5,5,1,32.75,45.6,0.0,0,0.658,0,1
2025-07-12 06:00:00,Enugu,6,5,1,32.35,50.7,0.0,0,0.342,1,0
2025-07-12 07:00:00,Lagos,7,5,1,35.44,45.7,0.0,0,0.357,1,0
2025-07-12 08:00:00,Nsukka,8,5,1,31.99,38.1,0.0,0,0.688,0,2
2025-07-12 09:00:00,Enugu,9,5,1,32.03,52.0,0.0,0,0.359,1,0
2025-07-12 10:00:00,Lagos,10,5,1,30.12,51.9,2.11,1,0.686,0,2
2025-07-12 11:00:00,Nsukka,11,5,1,27.84,51.9,0.43,1,0.66,0,1
2025-07-12 12:00:00,Enugu,12,5,1,26.29,69.6,0.37,1,0.606,0,1
2025-07-12 13:00:00,Lagos,13,5,1,26.63,69.9,0.0,0,0.447,0,1
2025-07-12 14:00:00,Nsukka,14,5,1,23.38,68.1,0.0,0,0.716,0,1
2025-07-12 15:00:00,Enugu,15,5,1,20.91,64.7,0.0,0,0.447,0,1
2025-07-12 16:00:00,Lagos,16,5,1,21.71,69.4,0.0,0,0.506,0,1
2025-07-12 17:00:00,Nsukka,17,5,1,21.55,69.5,0.46,1,0.818,0,1
2025-07-12 18:00:00,Enugu,18,5,1,21.49,72.6,0.0,0,0.605,0,1
2025-07-12 19:00:00,Lagos,19,5,1,21.75,69.7,0.06,1,0.699,0,1
2025-07-12 20:00:00,Nsukka,20,5,1,21.49,77.4,0.0,0,0.749,0,1
2025-07-12 21:00:00,Enugu,21,5,1,23.28,72.3,0.0,0,0.504,1,0
2025-07-12 22:00:00,Lagos,22,5,1,24.75,58.0,0.0,0,0.618,1,0
2025-07-12 23:00:00,Nsukka,23,5,1,23.98,61.2,0.0,0,0.78,0,1
2025-07-13 00:00:00,Enugu,0,6,1,26.79,50.1,0.0,0,0.411,0,2
2025-07-13 01:00:00,Lagos,1,6,1,28.85,54.7,0.0,0,0.474,0,1
2025-07-13 02:00:00,Nsukka,2,6,1,30.15,59.7,0.43,1,0.88,0,1
2025-07-13 03:00:00,Enugu,3,6,1,29.5,45.2,0.0,0,0.489,1,0
2025-07-13 04:00:00,Lagos,4,6,1,34.56,53.6,0.0,0,0.51,1,0
2025-07-13 05:00:00,Nsukka,5,6,1,32.37,42.5,0.0,0,0.636,0,3
2025-07-13 06:00:00,Enugu,6,6,1,35.42,45.9,0.0,0,0.459,0,1
2025-07-13 07:00:00,Lagos,7,6,1,35.13,43.0,0.0,0,0.514,0,2
2025-07-13 08:00:00,Nsukka,8,6,1,30.76,46.8,0.0,0,0.689,0,1
2025-07-13 09:00:00,Enugu,9,6,1,33.61,53.9,0.55,1,0.715,1,0
2025-07-13 10:00:00,Lagos,10,6,1,30.7,58.4,0.0,0,0.439,1,0
2025-07-13 11:00:00,Nsukka,11,6,1,29.56,58.3,0.0,0,0.653,0,1
2025-07-13 12:00:00,Enugu,12,6,1,27.16,68.6,0.0,0,0.453,1,0
2025-07-13 13:00:00,Lagos,13,6,1,27.31,70.7,0.0,0,0.46,1,0
2025-07-13 14:00:00,Nsukka,14,6,1,22.82,70.1,0.0,0,0.653,0,1
2025-07-13 15:00:00,Enugu,15,6,1,22.4,69.4,1.66,1,0.57,1,0
2025-07-13 16:00:00,Lagos,16,6,1,21.66,72.5,0.0,0,0.48,1,0
2025-07-13 17:00:00,Nsukka,17,6,1,20.84,71.0,0.0,0,0.649,0,1
2025-07-13 18:00:00,Enugu,18,6,1,19.65,78.8,0.2,1,0.658,1,0
2025-07-13 19:00:00,Lagos,19,6,1,23.0,60.6,1.35,1,0.792,1,0
2025-07-13 20:00:00,Nsukka,20,6,1,22.06,89.0,0.0,0,0.805,0,1
2025-07-13 21:00:00,Enugu,21,6,1,23.27,69.6,1.31,1,0.789,0,3
2025-07-13 22:00:00,Lagos,22,6,1,24.51,60.5,0.0,0,0.567,1,0
2025-07-13 23:00:00,Nsukka,23,6,1,25.91,59.9,0.0,0,0.776,0,1
2025-07-14 00:00:00,Enugu,0,0,0,27.21,59.0,2.4,1,0.58,1,0
2025-07-14 01:00:00,Lagos,1,0,0,28.88,53.3,0.0,0,0.362,1,0
2025-07-14 02:00:00,Nsukka,2,0,0,28.75,56.0,1.4,1,0.772,0,1
2025-07-14 03:00:00,Enugu,3,0,0,30.65,38.8,0.0,0,0.412,1,0
2025-07-14 04:00:00,Lagos,4,0,0,32.04,39.7,0.48,1,0.59,0,1
2025-07-14 05:00:00,Nsukka,5,0,0,31.73,49.8,0.0,0,0.451,0,5
2025-07-14 06:00:00,Enugu,6,0,0,31.29,44.1,0.0,0,0.318,1,0
2025-07-14 07:00:00,Lagos,7,0,0,34.71,45.7,0.0,0,0.351,1,0
2025-07-14 08:00:00,Nsukka,8,0,0,29.38,52.3,0.0,0,0.595,0,1
2025-07-14 09:00:00,Enugu,9,0,0,29.68,52.5,0.0,0,0.425,1,0
2025-07-14 10:00:00,Lagos,10,0,0,30.23,56.8,0.0,0,0.417,1,0
2025-07-14 11:00:00,Nsukka,11,0,0,29.28,58.1,2.1,1,0.765,0,1
2025-07-14 12:00:00,Enugu,12,0,0,27.91,70.7,0.0,0,0.333,1,0
2025-07-14 13:00:00,Lagos,13,0,0,27.38,63.6,0.44,1,0.622,0,4
2025-07-14 14:00:00,Nsukka,14,0,0,22.52,61.5,0.0,0,0.595,0,2
2025-07-14 15:00:00,Enugu,15,0,0,23.53,67.9,0.0,0,0.388,1,0
2025-07-14 16:00:00,Lagos,16,0,0,22.18,68.6,1.1,1,0.585,0,1
2025-07-14 17:00:00,Nsukka,17,0,0,20.63,77.7,0.0,0,0.542,1,0
2025-07-14 18:00:00,Enugu,18,0,0,19.7,68.3,0.0,0,0.535,0,1
2025-07-14 19:00:00,Lagos,19,0,0,24.67,70.0,0.0,0,0.448,0,2
2025-07-14 20:00:00,Nsukka,20,0,0,21.24,67.5,0.29,1,0.939,0,1
2025-07-14 21:00:00,Enugu,21,0,0,21.93,71.7,0.12,1,0.674,1,0
2025-07-14 22:00:00,Lagos,22,0,0,26.22,72.5,0.0,0,0.57,1,0
2025-07-14 23:00:00,Nsukka,23,0,0,24.06,60.3,0.0,0,0.807,0,3
2025-07-15 00:00:00,Enugu,0,1,0,26.69,72.2,0.0,0,0.364,0,1
2025-07-15 01:00:00,Lagos,1,1,0,29.73,52.6,0.0,0,0.473,1,0
2025-07-15 02:00:00,Nsukka,2,1,0,27.65,50.1,0.4,1,0.83,0,1
2025-07-15 03:00:00,Enugu,3,1,0,30.9,42.1,3.24,1,0.644,0,2
2025-07-15 04:00:00,Lagos,4,1,0,33.4,51.5,0.0,0,0.437,1,0
2025-07-15 05:00:00,Nsukka,5,1,0,30.53,35.1,0.0,0,0.672,0,5
2025-07-15 06:00:00,Enugu,6,1,0,35.35,44.8,0.0,0,0.377,0,1
2025-07-15 07:00:00,Lagos,7,1,0,31.32,51.9,0.0,0,0.385,1,0
2025-07-15 08:00:00,Nsukka,8,1,0,30.23,41.1,0.0,0,0.688,0,1
2025-07-15 09:00:00,Enugu,9,1,0,30.82,44.2,0.0,0,0.414,0,2
2025-07-15 10:00:00,Lagos,10,1,0,30.43,60.6,0.0,0,0.433,1,0
2025-07-15 11:00:00,Nsukka,11,1,0,27.47,66.5,5.27,1,0.764,0,4
2025-07-15 12:00:00,Enugu,12,1,0,27.29,56.2,0.0,0,0.27,0,2
2025-07-15 13:00:00,Lagos,13,1,0,27.46,54.2,3.21,1,0.507,0,1
2025-07-15 14:00:00,Nsukka,14,1,0,25.06,66.3,0.0,0,0.643,0,1
2025-07-15 15:00:00,Enugu,15,1,0,23.4,69.5,0.0,0,0.393,1,0
2025-07-15 16:00:00,Lagos,16,1,0,23.47,69.2,0.0,0,0.475,1,0
2025-07-15 17:00:00,Nsukka,17,1,0,20.38,73.5,3.17,1,0.851,0,1
2025-07-15 18:00:00,Enugu,18,1,0,20.25,71.9,0.0,0,0.57,1,0
2025-07-15 19:00:00,Lagos,19,1,0,23.12,73.0,0.0,0,0.487,1,0
2025-07-15 20:00:00,Nsukka,20,1,0,19.97,80.4,0.0,0,0.721,1,0
2025-07-15 21:00:00,Enugu,21,1,0,22.79,69.1,1.52,1,0.667,1,0
2025-07-15 22:00:00,Lagos,22,1,0,25.01,71.8,1.82,1,0.692,0,1
2025-07-15 23:00:00,Nsukka,23,1,0,22.87,58.7,0.6,1,0.898,0,1
2025-07-16 00:00:00,Enugu,0,2,0,28.86,66.3,6.31,1,0.671,1,0
2025-07-16 01:00:00,Lagos,1,2,0,29.23,59.7,0.0,0,0.371,1,0
2025-07-16 02:00:00,Nsukka,2,2,0,30.11,46.7,0.0,0,0.544,1,0
2025-07-16 03:00:00,Enugu,3,2,0,30.57,51.8,0.0,0,0.368,1,0
2025-07-16 04:00:00,Lagos,4,2,0,31.82,49.2,0.0,0,0.396,1,0
2025-07-16 05:00:00,Nsukka,5,2,0,32.24,35.4,0.0,0,0.755,0,5
2025-07-16 06:00:00,Enugu,6,2,0,33.89,53.2,0.0,0,0.292,0,1
2025-07-16 07:00:00,Lagos,7,2,0,34.54,39.7,2.7,1,0.642,0,2
2025-07-16 08:00:00,Nsukka,8,2,0,30.17,44.3,0.0,0,0.605,0,2
2025-07-16 09:00:00,Enugu,9,2,0,29.0,43.1,0.0,0,0.449,1,0
2025-07-16 10:00:00,Lagos,10,2,0,32.88,48.9,0.0,0,0.346,0,1
2025-07-16 11:00:00,Nsukka,11,2,0,25.61,66.6,0.0,0,0.583,0,1
2025-07-16 12:00:00,Enugu,12,2,0,27.09,62.8,0.0,0,0.497,0,1
2025-07-16 13:00:00,Lagos,13,2,0,25.34,68.8,0.0,0,0.387,1,0
2025-07-16 14:00:00,Nsukka,14,2,0,22.4,68.9,0.0,0,0.594,0,2
2025-07-16 15:00:00,Enugu,15,2,0,23.04,77.8,0.86,1,0.491,1,0
2025-07-16 16:00:00,Lagos,16,2,0,20.6,74.9,1.72,1,0.582,0,1
2025-07-16 17:00:00,Nsukka,17,2,0,20.95,70.5,0.0,0,0.659,0,1
2025-07-16 18:00:00,Enugu,18,2,0,21.77,75.0,0.97,1,0.804,0,1
2025-07-16 19:00:00,Lagos,19,2,0,21.98,78.5,0.0,0,0.577,1,0
2025-07-16 20:00:00,Nsukka,20,2,0,22.09,82.2,1.29,1,0.874,0,1
2025-07-16 21:00:00,Enugu,21,2,0,24.69,73.7,3.25,1,0.706,0,3
2025-07-16 22:00:00,Lagos,22,2,0,22.87,70.9,0.0,0,0.517,0,1
2025-07-16 23:00:00,Nsukka,23,2,0,25.32,58.0,0.0,0,0.824,0,4
2025-07-17 00:00:00,Enugu,0,3,0,26.36,62.1,0.0,0,0.33,1,0
2025-07-17 01:00:00,Lagos,1,3,0,29.54,65.7,0.0,0,0.458,1,0
2025-07-17 02:00:00,Nsukka,2,3,0,27.77,56.1,0.0,0,0.552,0,5
2025-07-17 03:00:00,Enugu,3,3,0,31.03,53.6,0.0,0,0.388,1,0
2025-07-17 04:00:00,Lagos,4,3,0,32.42,55.8,0.0,0,0.35,0,4
2025-07-17 05:00:00,Nsukka,5,3,0,30.58,52.3,2.43,1,0.775,1,0
2025-07-17 06:00:00,Enugu,6,3,0,33.77,31.6,0.0,0,0.398,0,3
2025-07-17 07:00:00,Lagos,7,3,0,32.44,51.7,0.0,0,0.355,1,0
2025-07-17 08:00:00,Nsukka,8,3,0,30.95,54.7,0.0,0,0.61,0,1
2025-07-17 09:00:00,Enugu,9,3,0,32.18,56.5,0.01,1,0.642,1,0
2025-07-17 10:00:00,Lagos,10,3,0,31.04,61.1,0.0,0,0.4,1,0
2025-07-17 11:00:00,Nsukka,11,3,0,29.31,60.1,0.0,0,0.584,1,0
2025-07-17 12:00:00,Enugu,12,3,0,26.97,56.7,0.26,1,0.625,1,0
2025-07-17 13:00:00,Lagos,13,3,0,27.61,62.5,4.14,1,0.518,0,1
2025-07-17 14:00:00,Nsukka,14,3,0,26.11,74.8,0.0,0,0.612,1,0
2025-07-17 15:00:00,Enugu,15,3,0,21.55,61.9,0.78,1,0.475,1,0
2025-07-17 16:00:00,Lagos,16,3,0,22.51,71.9,3.99,1,0.666,0,2
2025-07-17 17:00:00,Nsukka,17,3,0,20.12,74.3,0.0,0,0.562,0,1
2025-07-17 18:00:00,Enugu,18,3,0,19.69,74.8,2.07,1,0.698,0,4
2025-07-17 19:00:00,Lagos,19,3,0,24.88,80.7,0.0,0,0.66,1,0
2025-07-17 20:00:00,Nsukka,20,3,0,21.0,77.9,0.0,0,0.725,0,6
2025-07-17 21:00:00,Enugu,21,3,0,21.98,67.2,0.0,0,0.513,0,4
2025-07-17 22:00:00,Lagos,22,3,0,23.62,63.1,0.0,0,0.531,0,1
2025-07-17 23:00:00,Nsukka,23,3,0,25.73,66.9,0.0,0,0.775,0,1
2025-07-18 00:00:00,Enugu,0,4,0,28.53,48.3,0.0,0,0.385,1,0
2025-07-18 01:00:00,Lagos,1,4,0,31.44,48.9,3.26,1,0.523,1,0
2025-07-18 02:00:00,Nsukka,2,4,0,28.62,44.7,0.82,1,0.833,0,2
2025-07-18 03:00:00,Enugu,3,4,0,31.21,57.8,0.0,0,0.352,1,0
2025-07-18 04:00:00,Lagos,4,4,0,31.89,45.7,0.0,0,0.367,1,0
2025-07-18 05:00:00,Nsukka,5,4,0,32.55,44.3,0.27,1,0.78,0,3
2025-07-18 06:00:00,Enugu,6,4,0,32.46,51.3,0.0,0,0.459,0,1
2025-07-18 07:00:00,Lagos,7,4,0,32.3,42.0,0.0,0,0.474,1,0
2025-07-18 08:00:00,Nsukka,8,4,0,30.65,46.6,0.38,1,0.7,0,1
2025-07-18 09:00:00,Enugu,9,4,0,30.71,50.2,0.0,0,0.393,0,1
2025-07-18 10:00:00,Lagos,10,4,0,31.34,49.3,0.0,0,0.419,1,0
2025-07-18 11:00:00,Nsukka,11,4,0,28.5,62.2,0.0,0,0.574,1,0
2025-07-18 12:00:00,Enugu,12,4,0,26.83,55.0,0.0,0,0.444,1,0
2025-07-18 13:00:00,Lagos,13,4,0,27.22,65.0,0.0,0,0.333,1,0
2025-07-18 14:00:00,Nsukka,14,4,0,22.93,70.6,0.0,0,0.475,0,2
2025-07-18 15:00:00,Enugu,15,4,0,22.83,79.0,1.64,1,0.578,0,5
2025-07-18 16:00:00,Lagos,16,4,0,22.64,67.5,0.0,0,0.521,0,1
2025-07-18 17:00:00,Nsukka,17,4,0,20.07,77.0,0.0,0,0.573,0,1
2025-07-18 18:00:00,Enugu,18,4,0,20.57,72.7,0.0,0,0.524,0,3
2025-07-18 19:00:00,Lagos,19,4,0,22.44,78.2,0.0,0,0.548,1,0
2025-07-18 20:00:00,Nsukka,20,4,0,20.12,67.8,0.81,1,0.861,0,1
2025-07-18 21:00:00,Enugu,21,4,0,20.76,74.7,0.0,0,0.478,1,0
2025-07-18 22:00:00,Lagos,22,4,0,25.51,74.4,0.0,0,0.509,0,2
2025-07-18 23:00:00,Nsukka,23,4,0,26.81,76.1,0.0,0,0.715,0,3
2025-07-19 00:00:00,Enugu,0,5,1,26.5,64.1,0.0,0,0.404,0,1
2025-07-19 01:00:00,Lagos,1,5,1,28.13,47.9,0.0,0,0.418,1,0
2025-07-19 02:00:00,Nsukka,2,5,1,31.92,50.5,2.98,1,0.859,0,7
2025-07-19 03:00:00,Enugu,3,5,1,30.76,48.1,0.0,0,0.491,1,0
2025-07-19 04:00:00,Lagos,4,5,1,34.99,56.1,0.0,0,0.472,1,0
2025-07-19 05:00:00,Nsukka,5,5,1,32.54,43.0,0.0,0,0.636,1,0
2025-07-19 06:00:00,Enugu,6,5,1,32.61,49.7,0.0,0,0.537,1,0
2025-07-19 07:00:00,Lagos,7,5,1,35.73,40.4,0.0,0,0.425,1,0
2025-07-19 08:00:00,Nsukka,8,5,1,32.16,54.5,1.5,1,0.839,0,7
2025-07-19 09:00:00,Enugu,9,5,1,29.87,47.2,0.0,0,0.354,1,0
2025-07-19 10:00:00,Lagos,10,5,1,32.82,58.1,1.68,1,0.653,1,0
2025-07-19 11:00:00,Nsukka,11,5,1,28.89,55.0,0.0,0,0.564,1,0
2025-07-19 12:00:00,Enugu,12,5,1,26.88,58.3,0.0,0,0.48,0,2
2025-07-19 13:00:00,Lagos,13,5,1,27.66,60.9,0.0,0,0.382,1,0
2025-07-19 14:00:00,Nsukka,14,5,1,22.07,74.9,0.0,0,0.644,1,0
2025-07-19 15:00:00,Enugu,15,5,1,23.15,69.1,0.0,0,0.449,0,1
2025-07-19 16:00:00,Lagos,16,5,1,22.63,69.0,0.25,1,0.654,1,0
2025-07-19 17:00:00,Nsukka,17,5,1,18.75,83.2,0.0,0,0.694,0,1
2025-07-19 18:00:00,Enugu,18,5,1,22.66,73.2,0.0,0,0.664,1,0
2025-07-19 19:00:00,Lagos,19,5,1,24.33,67.5,0.0,0,0.674,0,2
2025-07-19 20:00:00,Nsukka,20,5,1,19.4,78.4,0.0,0,0.765,0,6
2025-07-19 21:00:00,Enugu,21,5,1,24.14,70.4,0.0,0,0.647,1,0
2025-07-19 22:00:00,Lagos,22,5,1,23.67,58.7,0.0,0,0.497,1,0
2025-07-19 23:00:00,Nsukka,23,5,1,25.34,62.0,3.62,1,0.95,0,4
2025-07-20 00:00:00,Enugu,0,6,1,27.46,52.2,0.0,0,0.426,1,0
2025-07-20 01:00:00,Lagos,1,6,1,29.41,59.2,1.74,1,0.685,0,1
2025-07-20 02:00:00,Nsukka,2,6,1,29.42,50.2,0.0,0,0.596,1,0
2025-07-20 03:00:00,Enugu,3,6,1,31.3,46.7,1.31,1,0.599,0,4
2025-07-20 04:00:00,Lagos,4,6,1,36.01,52.3,0.0,0,0.509,0,4
2025-07-20 05:00:00,Nsukka,5,6,1,31.32,38.6,0.0,0,0.66,0,2
2025-07-20 06:00:00,Enugu,6,6,1,33.48,45.1,0.0,0,0.424,0,1
2025-07-20 07:00:00,Lagos,7,6,1,35.92,41.6,0.0,0,0.447,1,0
2025-07-20 08:00:00,Nsukka,8,6,1,31.95,45.5,0.0,0,0.497,1,0
2025-07-20 09:00:00,Enugu,9,6,1,32.72,58.8,0.0,0,0.385,0,1
2025-07-20 10:00:00,Lagos,10,6,1,29.79,60.7,0.75,1,0.629,1,0
2025-07-20 11:00:00,Nsukka,11,6,1,29.41,56.5,0.0,0,0.674,1,0
2025-07-20 12:00:00,Enugu,12,6,1,27.18,52.8,0.0,0,0.445,1,0
2025-07-20 13:00:00,Lagos,13,6,1,26.21,63.2,0.0,0,0.488,1,0
2025-07-20 14:00:00,Nsukka,14,6,1,22.42,67.5,0.0,0,0.565,1,0
2025-07-20 15:00:00,Enugu,15,6,1,23.71,68.7,0.06,1,0.624,1,0
2025-07-20 16:00:00,Lagos,16,6,1,22.76,78.0,0.0,0,0.431,1,0
2025-07-20 17:00:00,Nsukka,17,6,1,21.33,74.0,3.96,1,0.811,0,1
2025-07-20 18:00:00,Enugu,18,6,1,19.25,69.7,1.99,1,0.773,0,2
2025-07-20 19:00:00,Lagos,19,6,1,20.97,74.7,0.0,0,0.686,1,0
2025-07-20 20:00:00,Nsukka,20,6,1,20.09,76.4,0.0,0,0.689,0,2
2025-07-20 21:00:00,Enugu,21,6,1,22.26,68.9,0.0,0,0.64,1,0
2025-07-20 22:00:00,Lagos,22,6,1,24.76,72.7,0.0,0,0.521,1,0
